Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity,index,implied Volatility
GOOGL231215C00050000,2023-12-07 2:58PM EST,50.0,87.01,84.5,86.6,0.0,-,16.0,218,334.77%,Call,2023-12-15,120,1.776594685014621e-11
GOOGL231215C00055000,2023-08-25 2:58PM EST,55.0,76.02,74.2,78.2,0.0,-,96.0,54,0.00%,Call,2023-12-15,121,1.776594685014621e-11
GOOGL231215C00060000,2023-11-28 9:35AM EST,60.0,76.1,74.65,76.75,0.0,-,12.0,103,295.90%,Call,2023-12-15,122,1.776594685014621e-11
GOOGL231215C00075000,2023-11-29 10:21AM EST,75.0,62.0,59.1,61.15,0.0,-,4.0,20,253.61%,Call,2023-12-15,125,1.776594685014621e-11
GOOGL231215C00080000,2023-12-07 3:45PM EST,80.0,56.76,54.85,56.35,0.0,-,10.0,177,192.77%,Call,2023-12-15,126,1.776594685014621e-11
GOOGL231215C00085000,2023-11-29 11:34AM EST,85.0,50.69,50.15,51.5,0.0,-,5.0,17,189.26%,Call,2023-12-15,127,1.776594685014621e-11
GOOGL231215C00110000,2023-12-07 3:20PM EST,110.0,27.57,24.1,27.0,0.0,-,7.0,3550,85.35%,Call,2023-12-15,132,1.3255924456888986e-11
GOOGL231215C00115000,2023-12-08 10:29AM EST,115.0,20.97,19.25,22.05,-1.45,-6.47%,7.0,2515,74.41%,Call,2023-12-15,134,0.09548972726472316
GOOGL231215C00120000,2023-12-08 10:43AM EST,120.0,15.39,14.0,16.15,-2.01,-11.55%,17.0,5595,72.90%,Call,2023-12-15,139,1.879910879288768e-11
GOOGL231215C00121000,2023-12-05 10:45AM EST,121.0,14.35,13.75,15.4,3.75,+35.38%,4.0,2,53.03%,Call,2023-12-15,140,1.8784898407038162e-11
GOOGL231215C00124000,2023-12-06 10:22AM EST,124.0,7.7,11.3,12.8,0.0,-,4.0,5,56.25%,Call,2023-12-15,143,1.7052220793797365e-11
GOOGL231215C00125000,2023-12-08 10:02AM EST,125.0,11.0,10.25,11.0,-0.85,-7.17%,18.0,10064,51.56%,Call,2023-12-15,144,1.858845616678576e-11
GOOGL231215C00126000,2023-12-08 10:35AM EST,126.0,9.55,8.2,10.85,-2.95,-23.60%,6.0,84,63.94%,Call,2023-12-15,145,1.3945086586227304e-11
GOOGL231215C00128000,2023-12-08 10:53AM EST,128.0,7.9,6.95,7.9,-1.35,-14.59%,71.0,572,38.72%,Call,2023-12-15,147,1.2981698862859649e-11
GOOGL231215C00129000,2023-12-08 9:56AM EST,129.0,6.5,6.75,7.35,-1.75,-21.21%,6.0,976,43.14%,Call,2023-12-15,148,1.1261263413785137e-11
GOOGL231215C00130000,2023-12-08 10:46AM EST,130.0,5.53,5.85,6.0,-1.72,-23.72%,192.0,22441,33.18%,Call,2023-12-15,149,1.9332298058439504e-11
GOOGL231215C00131000,2023-12-08 10:42AM EST,131.0,4.6,4.9,5.05,-1.76,-27.67%,108.0,2568,30.10%,Call,2023-12-15,150,1.66663267946464e-11
GOOGL231215C00132000,2023-12-08 10:42AM EST,132.0,3.85,4.15,4.3,-1.7,-30.63%,966.0,4014,29.76%,Call,2023-12-15,151,1.2940843632279681e-11
GOOGL231215C00133000,2023-12-08 10:38AM EST,133.0,3.1,3.45,3.6,-1.7,-35.42%,298.0,1412,29.35%,Call,2023-12-15,152,1.8179815739748377e-11
GOOGL231215C00134000,2023-12-08 10:52AM EST,134.0,2.74,2.72,2.76,-1.11,-28.83%,1453.0,1822,26.34%,Call,2023-12-15,153,1.8528182851620213e-11
GOOGL231215C00135000,2023-12-08 10:54AM EST,135.0,2.19,2.17,2.2,-1.16,-34.63%,5046.0,20429,26.17%,Call,2023-12-15,154,1.6222023614850408e-11
GOOGL231215C00136000,2023-12-08 10:54AM EST,136.0,1.69,1.65,1.69,-1.01,-37.41%,3765.0,3305,25.68%,Call,2023-12-15,155,1.0975871378228805e-11
GOOGL231215C00137000,2023-12-08 10:55AM EST,137.0,1.3,1.27,1.29,-0.89,-40.64%,2558.0,4421,25.61%,Call,2023-12-15,156,0.11206213400556572
GOOGL231215C00138000,2023-12-08 10:52AM EST,138.0,0.95,0.98,1.0,-0.8,-45.71%,2717.0,7769,26.07%,Call,2023-12-15,157,0.13838886355205804
GOOGL231215C00139000,2023-12-08 10:53AM EST,139.0,0.71,0.71,0.73,-0.66,-48.18%,1916.0,4319,25.95%,Call,2023-12-15,158,0.15995939858655117
GOOGL231215C00140000,2023-12-08 10:55AM EST,140.0,0.53,0.53,0.55,-0.53,-50.00%,16065.0,44505,26.37%,Call,2023-12-15,159,0.17731131741756234
GOOGL231215C00141000,2023-12-08 10:53AM EST,141.0,0.4,0.38,0.39,-0.41,-50.62%,3128.0,5960,26.37%,Call,2023-12-15,160,0.19302102781024516
GOOGL231215C00142000,2023-12-08 10:54AM EST,142.0,0.29,0.29,0.3,-0.33,-53.23%,4791.0,4333,27.10%,Call,2023-12-15,161,0.20416795044814404
GOOGL231215C00143000,2023-12-08 10:48AM EST,143.0,0.19,0.2,0.21,-0.29,-60.42%,811.0,3535,27.20%,Call,2023-12-15,162,0.2086123757066532
GOOGL231215C00144000,2023-12-08 10:38AM EST,144.0,0.14,0.16,0.17,-0.23,-62.16%,2144.0,2970,28.27%,Call,2023-12-15,163,0.21954718945287297
GOOGL231215C00145000,2023-12-08 10:40AM EST,145.0,0.1,0.11,0.12,-0.18,-64.29%,2885.0,14752,28.52%,Call,2023-12-15,164,0.22818141381042858
GOOGL231215C00146000,2023-12-08 10:41AM EST,146.0,0.08,0.09,0.1,-0.14,-63.64%,73.0,1746,29.59%,Call,2023-12-15,165,0.24141478104991723
GOOGL231215C00147000,2023-12-08 10:30AM EST,147.0,0.07,0.07,0.08,-0.1,-58.82%,13.0,1010,30.47%,Call,2023-12-15,166,0.2577957694194867
GOOGL231215C00148000,2023-12-08 10:41AM EST,148.0,0.06,0.06,0.07,-0.07,-53.85%,39.0,497,31.84%,Call,2023-12-15,167,0.27234501794350274
GOOGL231215C00149000,2023-12-08 9:32AM EST,149.0,0.05,0.04,0.06,-0.08,-61.54%,9.0,315,32.91%,Call,2023-12-15,168,0.28483359145684606
GOOGL231215C00150000,2023-12-08 10:52AM EST,150.0,0.04,0.04,0.05,-0.05,-55.56%,258.0,16874,33.79%,Call,2023-12-15,169,0.2948505629351997
GOOGL231215C00152500,2023-12-08 10:35AM EST,152.5,0.02,0.02,0.04,-0.04,-66.67%,21.0,1316,37.11%,Call,2023-12-15,170,0.3123456638416894
GOOGL231215C00155000,2023-12-08 10:28AM EST,155.0,0.03,0.02,0.03,-0.02,-40.00%,62.0,9046,39.84%,Call,2023-12-15,171,0.37417969803559137
GOOGL231215C00160000,2023-12-08 10:28AM EST,160.0,0.02,0.01,0.02,0.0,-,7.0,13985,45.31%,Call,2023-12-15,173,0.4378061806456503
GOOGL231215C00165000,2023-12-08 9:34AM EST,165.0,0.02,0.01,0.02,0.0,-,21.0,2225,50.78%,Call,2023-12-15,174,0.5158260358098092
GOOGL231215C00190000,2023-11-08 11:45AM EST,190.0,0.01,0.0,0.01,0.0,-,200.0,992,75.00%,Call,2023-12-15,179,0.8026600469583651
GOOGL231215C00205000,2023-10-27 8:47AM EST,205.0,0.01,0.0,0.01,0.0,-,17.0,0,90.63%,Call,2023-12-15,182,0.9704746539925311
GOOGL231215C00210000,2023-10-25 2:14PM EST,210.0,0.01,0.0,0.01,0.0,-,200.0,302,93.75%,Call,2023-12-15,183,1.022966748224195
GOOGL231215C00215000,2023-10-24 1:43PM EST,215.0,0.01,0.0,0.89,0.0,-,20.0,572,164.06%,Call,2023-12-15,184,1.0739186326858352
GOOGL231215C00220000,2023-11-15 1:10PM EST,220.0,0.01,0.0,0.01,0.0,-,10.0,145,103.13%,Call,2023-12-15,185,1.1234227855009178
GOOGL231215C00225000,2023-10-24 2:55PM EST,225.0,0.01,0.0,0.11,0.0,-,211.0,423,133.59%,Call,2023-12-15,186,1.1715627843154957
GOOGL231215P00025000,2023-07-25 8:58AM EST,25.0,0.01,0.0,0.01,0.0,-,16.0,201,350.00%,Put,2023-12-15,189,4.037422197508151
GOOGL231215P00085000,2023-11-16 11:45AM EST,85.0,0.01,0.0,0.01,0.0,-,6.0,873,103.13%,Put,2023-12-15,199,1.2062856349852127
GOOGL231215P00090000,2023-12-07 10:40AM EST,90.0,0.01,0.0,0.01,0.0,-,4.0,1422,90.63%,Put,2023-12-15,200,1.0730579137214986
GOOGL231215P00105000,2023-12-07 3:32PM EST,105.0,0.01,0.0,0.01,0.0,-,2007.0,17233,57.81%,Put,2023-12-15,203,0.7092942492281077
GOOGL231215P00110000,2023-12-07 3:17PM EST,110.0,0.01,0.0,0.01,0.0,-,312.0,12079,51.56%,Put,2023-12-15,204,0.5975223927820323
GOOGL231215P00112000,2023-12-07 12:15PM EST,112.0,0.01,0.0,0.01,0.0,-,36.0,245,47.66%,Put,2023-12-15,206,0.553859443957758
GOOGL231215P00113000,2023-12-07 2:12PM EST,113.0,0.01,0.0,0.01,0.0,-,102.0,108,45.31%,Put,2023-12-15,207,0.5322300276394322
GOOGL231215P00114000,2023-12-07 10:41AM EST,114.0,0.02,0.0,0.01,0.0,-,4.0,26,43.75%,Put,2023-12-15,208,0.5507759540944569
GOOGL231215P00115000,2023-12-08 9:57AM EST,115.0,0.01,0.0,0.01,-0.02,-66.67%,23.0,14763,41.41%,Put,2023-12-15,209,0.4893464737536173
GOOGL231215P00116000,2023-12-08 9:48AM EST,116.0,0.01,0.0,0.01,0.0,-,17.0,212,39.06%,Put,2023-12-15,210,0.46808030538625434
GOOGL231215P00117000,2023-12-08 10:32AM EST,117.0,0.01,0.01,0.01,-0.01,-50.00%,26.0,83,37.50%,Put,2023-12-15,211,0.44692280724449546
GOOGL231215P00118000,2023-12-08 9:55AM EST,118.0,0.01,0.01,0.02,0.0,-,6.0,664,38.28%,Put,2023-12-15,212,0.4258673116778427
GOOGL231215P00119000,2023-12-07 3:17PM EST,119.0,0.02,0.01,0.02,0.0,-,231.0,243,36.33%,Put,2023-12-15,213,0.4379822571179442
GOOGL231215P00120000,2023-12-08 10:42AM EST,120.0,0.02,0.02,0.03,-0.01,-33.33%,47.0,19618,35.94%,Put,2023-12-15,214,0.41570904828039096
GOOGL231215P00122000,2023-12-07 3:58PM EST,122.0,0.03,0.02,0.03,-0.01,-25.00%,6.0,616,31.64%,Put,2023-12-15,216,0.39127994103887886
GOOGL231215P00123000,2023-12-08 10:35AM EST,123.0,0.04,0.03,0.04,0.0,-,5.0,1142,30.66%,Put,2023-12-15,217,0.3833108700481881
GOOGL231215P00124000,2023-12-08 10:47AM EST,124.0,0.04,0.04,0.05,-0.01,-20.00%,55.0,505,29.49%,Put,2023-12-15,218,0.3595810433201947
GOOGL231215P00125000,2023-12-08 10:49AM EST,125.0,0.05,0.05,0.06,-0.02,-28.57%,151.0,17896,27.93%,Put,2023-12-15,219,0.3473778598897739
GOOGL231215P00126000,2023-12-08 10:00AM EST,126.0,0.08,0.06,0.08,0.0,-,33.0,1216,26.95%,Put,2023-12-15,220,0.3491854137411819
GOOGL231215P00127000,2023-12-08 10:47AM EST,127.0,0.11,0.09,0.11,0.01,+10.00%,117.0,1738,26.07%,Put,2023-12-15,221,0.3429392201262068
GOOGL231215P00128000,2023-12-08 10:51AM EST,128.0,0.15,0.12,0.14,0.02,+15.38%,562.0,1864,24.66%,Put,2023-12-15,222,0.33652795907502164
GOOGL231215P00129000,2023-12-08 10:51AM EST,129.0,0.2,0.19,0.2,0.02,+11.11%,1234.0,2465,23.93%,Put,2023-12-15,223,0.32883701337096494
GOOGL231215P00130000,2023-12-08 10:54AM EST,130.0,0.29,0.26,0.28,0.05,+20.83%,2106.0,25509,23.10%,Put,2023-12-15,224,0.3287413742855843
GOOGL231215P00131000,2023-12-08 10:51AM EST,131.0,0.41,0.4,0.42,0.09,+28.12%,572.0,2512,22.80%,Put,2023-12-15,225,0.32851556678789295
GOOGL231215P00132000,2023-12-08 10:51AM EST,132.0,0.59,0.57,0.59,0.11,+22.92%,1230.0,4688,22.14%,Put,2023-12-15,226,0.3331538930815806
GOOGL231215P00133000,2023-12-08 10:55AM EST,133.0,0.79,0.8,0.82,0.17,+27.42%,1205.0,2696,21.53%,Put,2023-12-15,227,0.33232001032868486
GOOGL231215P00134000,2023-12-08 10:54AM EST,134.0,1.15,1.13,1.15,0.25,+27.78%,1498.0,3354,21.27%,Put,2023-12-15,228,0.3492739605542544
GOOGL231215P00135000,2023-12-08 10:54AM EST,135.0,1.57,1.51,1.54,0.39,+33.05%,8925.0,9467,20.63%,Put,2023-12-15,229,0.36416844581228497
GOOGL231215P00136000,2023-12-08 10:55AM EST,136.0,2.01,2.05,2.08,0.45,+28.85%,716.0,2653,20.73%,Put,2023-12-15,230,0.37248975138292545
GOOGL231215P00137000,2023-12-08 10:54AM EST,137.0,2.68,2.66,2.7,0.59,+28.23%,763.0,2298,20.66%,Put,2023-12-15,231,0.4033443423315395
GOOGL231215P00138000,2023-12-08 10:47AM EST,138.0,3.55,3.3,3.4,0.93,+35.50%,132.0,2947,20.46%,Put,2023-12-15,232,0.4525776605841274
GOOGL231215P00139000,2023-12-08 10:15AM EST,139.0,3.82,4.0,4.15,0.57,+17.54%,27.0,1720,19.68%,Put,2023-12-15,233,0.4162041205357881
GOOGL231215P00140000,2023-12-08 10:39AM EST,140.0,5.25,4.8,5.0,1.3,+32.91%,42.0,2443,19.43%,Put,2023-12-15,234,0.5285031265084744
GOOGL231215P00141000,2023-12-07 12:40PM EST,141.0,3.95,5.05,6.6,0.0,-,21.0,226,34.50%,Put,2023-12-15,235,0.2518466072022066
GOOGL231215P00142000,2023-12-08 10:35AM EST,142.0,6.9,5.8,7.2,1.38,+25.00%,4.0,6,29.96%,Put,2023-12-15,236,0.5812880619114683
GOOGL231215P00146000,2023-11-29 2:37PM EST,146.0,11.0,9.4,10.95,0.0,-,563.0,0,32.91%,Put,2023-12-15,240,0.7708970891196789
GOOGL231215P00150000,2023-12-07 11:19AM EST,150.0,14.0,14.05,15.9,0.0,-,9.0,12,67.87%,Put,2023-12-15,242,0.7612769889605988
GOOGL231222C00090000,2023-11-20 10:05AM EST,90.0,45.5,44.85,46.55,0.0,-,50.0,13,118.16%,Call,2023-12-22,262,1.3255925155414422e-11
GOOGL231222C00117000,2023-11-14 1:35PM EST,117.0,18.8,18.05,19.75,0.0,-,5.0,9,55.91%,Call,2023-12-22,273,1.8768666789492476e-11
GOOGL231222C00124000,2023-12-07 12:43PM EST,124.0,14.0,11.65,12.5,0.0,-,4.0,21,47.90%,Call,2023-12-22,280,0.29844461382873105
GOOGL231222C00125000,2023-12-07 12:28PM EST,125.0,13.8,9.4,11.8,0.0,-,9.0,80,49.07%,Call,2023-12-22,281,0.4739346788367585
GOOGL231222C00127000,2023-12-07 12:30PM EST,127.0,12.0,7.6,10.1,0.0,-,10.0,101,46.63%,Call,2023-12-22,283,0.45083007161387484
GOOGL231222C00129000,2023-12-08 10:49AM EST,129.0,6.91,7.1,7.3,-1.56,-18.42%,4.0,713,30.88%,Call,2023-12-22,285,1.8436464548059763e-11
GOOGL231222C00130000,2023-12-08 10:35AM EST,130.0,6.13,6.35,6.55,-1.87,-23.37%,39.0,432,30.84%,Call,2023-12-22,286,1.704666019316194e-11
GOOGL231222C00131000,2023-12-08 10:35AM EST,131.0,5.15,5.4,5.6,-1.95,-27.46%,33.0,304,28.20%,Call,2023-12-22,287,1.3932752758750923e-11
GOOGL231222C00132000,2023-12-08 10:20AM EST,132.0,5.24,4.65,4.8,-0.62,-10.58%,18.0,483,26.95%,Call,2023-12-22,288,1.1286907345931076e-11
GOOGL231222C00133000,2023-12-08 10:20AM EST,133.0,4.53,4.0,4.1,-0.57,-11.18%,56.0,1053,26.32%,Call,2023-12-22,289,1.0215545534953782e-11
GOOGL231222C00134000,2023-12-08 10:44AM EST,134.0,3.2,3.45,3.5,-1.56,-32.77%,172.0,471,26.17%,Call,2023-12-22,290,1.250813024112471e-11
GOOGL231222C00135000,2023-12-08 10:51AM EST,135.0,2.74,2.79,2.83,-1.21,-30.63%,606.0,1269,24.88%,Call,2023-12-22,291,1.3224171852559282e-11
GOOGL231222C00136000,2023-12-08 10:54AM EST,136.0,2.3,2.3,2.33,-1.0,-30.30%,578.0,710,24.65%,Call,2023-12-22,292,0.10099531484010635
GOOGL231222C00137000,2023-12-08 10:51AM EST,137.0,1.79,1.86,1.88,-0.95,-34.67%,340.0,1172,24.32%,Call,2023-12-22,293,0.11907397434814339
GOOGL231222C00138000,2023-12-08 10:48AM EST,138.0,1.45,1.51,1.52,-0.8,-35.56%,1026.0,3673,24.29%,Call,2023-12-22,294,0.1383056535746372
GOOGL231222C00139000,2023-12-08 10:50AM EST,139.0,1.14,1.16,1.18,-0.73,-39.04%,470.0,1728,23.93%,Call,2023-12-22,295,0.1501371514579031
