Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity,index,implied Volatility
AAPL231208C00197500,2023-12-08 10:53AM EST,197.5,0.02,0.01,0.02,-0.05,-71.43%,14301.0,28996,14.26%,Call,2023-12-08,30,0.0
AAPL231208C00200000,2023-12-08 10:51AM EST,200.0,0.01,0.0,0.01,-0.01,-50.00%,890.0,28824,22.27%,Call,2023-12-08,31,0.0
AAPL231208C00202500,2023-12-08 9:52AM EST,202.5,0.01,0.0,0.01,0.0,-,29.0,8169,31.25%,Call,2023-12-08,32,0.0
AAPL231208C00207500,2023-12-06 10:06AM EST,207.5,0.01,0.0,0.01,0.0,-,102.0,243,48.44%,Call,2023-12-08,34,0.0
AAPL231208C00225000,2023-11-20 2:31PM EST,225.0,0.02,0.0,0.01,0.0,-,7.0,238,93.75%,Call,2023-12-08,40,0.0
AAPL231208C00235000,2023-11-16 9:51AM EST,235.0,0.02,0.0,0.01,0.0,-,30.0,150,118.75%,Call,2023-12-08,42,0.0
AAPL231208C00240000,2023-11-10 10:29AM EST,240.0,0.01,0.0,0.01,0.0,-,27.0,27,131.25%,Call,2023-12-08,43,0.0
AAPL231208P00050000,2023-12-05 2:52PM EST,50.0,0.01,0.0,0.01,0.0,-,319.0,323,775.00%,Put,2023-12-08,46,0.0
AAPL231208P00080000,2023-12-05 2:52PM EST,80.0,0.01,0.0,0.01,0.0,-,273.0,684,525.00%,Put,2023-12-08,51,0.0
AAPL231208P00085000,2023-12-05 2:52PM EST,85.0,0.01,0.0,0.01,0.0,-,112.0,624,487.50%,Put,2023-12-08,52,0.0
AAPL231208P00090000,2023-12-05 2:52PM EST,90.0,0.01,0.0,0.01,0.0,-,270.0,302,450.00%,Put,2023-12-08,53,0.0
AAPL231208P00100000,2023-12-05 2:52PM EST,100.0,0.01,0.0,0.01,0.0,-,1984.0,2168,393.75%,Put,2023-12-08,55,0.0
AAPL231208P00105000,2023-12-05 2:52PM EST,105.0,0.01,0.0,0.01,0.0,-,39.0,161,362.50%,Put,2023-12-08,56,0.0
AAPL231208P00110000,2023-12-05 2:52PM EST,110.0,0.01,0.0,0.01,0.0,-,31.0,615,337.50%,Put,2023-12-08,57,0.0
AAPL231208P00120000,2023-12-05 2:52PM EST,120.0,0.01,0.0,0.01,0.0,-,1027.0,1284,293.75%,Put,2023-12-08,59,0.0
AAPL231208P00125000,2023-12-05 2:52PM EST,125.0,0.01,0.0,0.01,0.0,-,681.0,1658,268.75%,Put,2023-12-08,60,0.0
AAPL231208P00130000,2023-12-05 2:52PM EST,130.0,0.01,0.0,0.01,0.0,-,478.0,3610,250.00%,Put,2023-12-08,61,0.0
AAPL231208P00135000,2023-12-05 2:52PM EST,135.0,0.01,0.0,0.01,0.0,-,135.0,5297,225.00%,Put,2023-12-08,62,0.0
AAPL231208P00145000,2023-12-07 1:58PM EST,145.0,0.01,0.0,0.01,0.0,-,5.0,1006,181.25%,Put,2023-12-08,64,0.0
AAPL231208P00150000,2023-12-04 11:40AM EST,150.0,0.01,0.0,0.01,0.0,-,6.0,2068,162.50%,Put,2023-12-08,66,0.0
AAPL231208P00152500,2023-12-01 3:05PM EST,152.5,0.01,0.0,0.01,0.0,-,10.0,44,156.25%,Put,2023-12-08,67,0.0
AAPL231208P00155000,2023-12-08 9:55AM EST,155.0,0.01,0.0,0.01,0.0,-,10.0,1068,143.75%,Put,2023-12-08,68,0.0
AAPL231208P00157500,2023-12-01 3:52PM EST,157.5,0.01,0.0,0.01,0.0,-,15.0,44,137.50%,Put,2023-12-08,69,0.0
AAPL231208P00160000,2023-12-07 9:36AM EST,160.0,0.01,0.0,0.01,0.0,-,7.0,1138,125.00%,Put,2023-12-08,70,0.0
AAPL231208P00162500,2023-12-05 3:51PM EST,162.5,0.01,0.0,0.01,0.0,-,1028.0,1063,118.75%,Put,2023-12-08,71,0.0
AAPL231208P00165000,2023-12-07 11:07AM EST,165.0,0.01,0.0,0.01,0.0,-,20.0,5985,109.38%,Put,2023-12-08,72,0.0
AAPL231208P00170000,2023-12-07 2:34PM EST,170.0,0.01,0.0,0.01,0.0,-,12.0,6908,90.63%,Put,2023-12-08,74,0.0
AAPL231208P00172500,2023-12-06 3:48PM EST,172.5,0.01,0.0,0.01,0.0,-,1741.0,2598,81.25%,Put,2023-12-08,75,0.0
AAPL231208P00175000,2023-12-08 10:03AM EST,175.0,0.01,0.0,0.01,0.0,-,57.0,6971,71.88%,Put,2023-12-08,76,0.0
AAPL231208P00177500,2023-12-08 10:21AM EST,177.5,0.01,0.0,0.01,0.0,-,16.0,3641,64.06%,Put,2023-12-08,77,0.0
AAPL231208P00180000,2023-12-08 9:59AM EST,180.0,0.01,0.0,0.01,0.0,-,38.0,15294,54.69%,Put,2023-12-08,78,0.0
AAPL231208P00182500,2023-12-08 10:51AM EST,182.5,0.01,0.0,0.01,-0.01,-50.00%,166.0,5457,50.00%,Put,2023-12-08,79,0.0
AAPL231208P00185000,2023-12-08 10:51AM EST,185.0,0.01,0.0,0.01,-0.02,-66.67%,118.0,18263,40.63%,Put,2023-12-08,80,0.0
AAPL231208P00187500,2023-12-08 10:51AM EST,187.5,0.01,0.0,0.01,-0.02,-66.67%,1004.0,15647,31.25%,Put,2023-12-08,81,0.0
AAPL231208P00190000,2023-12-08 10:54AM EST,190.0,0.01,0.0,0.01,-0.06,-85.71%,5048.0,32032,21.88%,Put,2023-12-08,82,0.0
AAPL231208P00192500,2023-12-08 10:53AM EST,192.5,0.03,0.02,0.03,-0.24,-88.89%,25269.0,24125,14.06%,Put,2023-12-08,83,0.0
AAPL231208P00195000,2023-12-08 10:54AM EST,195.0,0.4,0.4,0.41,-0.88,-68.75%,15241.0,8401,7.96%,Put,2023-12-08,84,0.0
AAPL231208P00197500,2023-12-08 10:49AM EST,197.5,2.77,2.61,2.64,-0.48,-14.77%,419.0,862,0.00%,Put,2023-12-08,85,0.0
AAPL231208P00200000,2023-12-08 10:44AM EST,200.0,5.4,5.05,5.15,-0.4,-6.90%,452.0,414,0.00%,Put,2023-12-08,86,0.0
AAPL231208P00202500,2023-12-07 3:57PM EST,202.5,8.2,7.5,7.7,0.0,-,31.0,7,38.09%,Put,2023-12-08,87,0.0
AAPL231208P00210000,2023-12-06 3:03PM EST,210.0,17.2,15.05,15.2,0.0,-,407.0,36,66.80%,Put,2023-12-08,90,0.0
AAPL231208P00215000,2023-12-07 10:21AM EST,215.0,20.35,20.0,20.25,0.0,-,101.0,1,94.92%,Put,2023-12-08,92,0.0
AAPL231208P00220000,2023-12-07 3:50PM EST,220.0,25.8,25.0,25.2,0.0,-,10.0,0,100.78%,Put,2023-12-08,94,0.0
AAPL231208P00235000,2023-12-07 3:57PM EST,235.0,40.74,39.95,40.15,0.0,-,40.0,0,0.00%,Put,2023-12-08,95,0.0
AAPL231215C00065000,2023-12-01 2:49PM EST,65.0,126.25,129.85,130.15,0.0,-,30.0,51,314.84%,Call,2023-12-15,98,7.628610765453908
AAPL231215C00095000,2023-12-04 3:49PM EST,95.0,94.65,99.85,100.15,0.0,-,12.0,558,212.11%,Call,2023-12-15,104,4.857356433569122
AAPL231215C00100000,2023-12-07 3:46PM EST,100.0,94.27,94.95,95.15,0.0,-,9.0,1042,205.47%,Call,2023-12-15,105,5.5149100028138704
AAPL231215C00110000,2023-12-07 1:38PM EST,110.0,84.57,84.95,85.2,0.0,-,420.0,131,181.64%,Call,2023-12-15,107,4.926040737112509
AAPL231215C00115000,2023-11-29 10:57AM EST,115.0,76.33,79.85,80.1,0.0,-,5.0,1008,156.25%,Call,2023-12-15,108,4.05479606638576
AAPL231215C00120000,2023-12-06 3:14PM EST,120.0,72.77,74.95,75.2,0.0,-,6.0,164,156.64%,Call,2023-12-15,109,4.037148869939941
AAPL231215C00125000,2023-12-07 3:47PM EST,125.0,69.26,69.95,70.15,0.0,-,5.0,428,142.58%,Call,2023-12-15,110,4.008926819152019
AAPL231215C00155000,2023-12-07 3:55PM EST,155.0,39.26,39.95,40.2,-0.26,-0.66%,6000.0,14446,81.54%,Call,2023-12-15,116,2.511103545400163
AAPL231215C00160000,2023-12-08 9:57AM EST,160.0,34.0,35.05,35.45,-0.23,-0.67%,29.0,28118,79.69%,Call,2023-12-15,118,2.2459878189085973
AAPL231215C00170000,2023-12-08 10:37AM EST,170.0,24.75,25.05,25.25,0.4,+1.64%,129.0,30508,55.81%,Call,2023-12-15,122,1.8594147333873534
AAPL231215C00172500,2023-12-08 10:06AM EST,172.5,22.0,22.55,22.75,-0.12,-0.54%,5.0,66,50.93%,Call,2023-12-15,123,1.7126685267628095
AAPL231215C00175000,2023-12-08 10:38AM EST,175.0,19.54,20.0,20.25,0.05,+0.26%,38.0,26815,48.98%,Call,2023-12-15,124,1.595404978517285
AAPL231215C00177500,2023-12-08 10:40AM EST,177.5,17.12,17.6,17.8,0.17,+1.00%,9.0,376,45.12%,Call,2023-12-15,125,1.4798312937725897
AAPL231215C00180000,2023-12-08 10:50AM EST,180.0,15.05,15.15,15.25,0.5,+3.44%,495.0,40115,38.72%,Call,2023-12-15,126,1.3961417218762835
AAPL231215C00182500,2023-12-08 10:38AM EST,182.5,12.15,12.65,12.75,0.03,+0.25%,49.0,1154,33.52%,Call,2023-12-15,127,1.2243946052214951
AAPL231215C00185000,2023-12-08 10:50AM EST,185.0,10.08,10.0,10.3,0.41,+4.24%,456.0,34050,29.15%,Call,2023-12-15,128,1.1293550974771767
AAPL231215C00187500,2023-12-08 10:37AM EST,187.5,7.16,7.8,7.9,-0.09,-1.24%,81.0,13575,25.17%,Call,2023-12-15,129,0.9399657521122228
AAPL231215C00190000,2023-12-08 10:54AM EST,190.0,5.6,5.5,5.6,0.5,+9.80%,1471.0,75194,21.63%,Call,2023-12-15,130,0.8738588125203621
AAPL231215C00192500,2023-12-08 10:53AM EST,192.5,3.5,3.5,3.55,0.25,+7.69%,2983.0,15123,19.09%,Call,2023-12-15,131,0.7318246193089408
AAPL231215C00195000,2023-12-08 10:54AM EST,195.0,1.88,1.88,1.89,0.13,+7.43%,14046.0,41496,17.10%,Call,2023-12-15,132,0.6079776078960305
AAPL231215C00197500,2023-12-08 10:54AM EST,197.5,0.83,0.82,0.83,0.01,+1.22%,4541.0,11921,16.11%,Call,2023-12-15,133,0.5076415004261847
AAPL231215C00200000,2023-12-08 10:54AM EST,200.0,0.32,0.31,0.32,-0.03,-8.57%,7363.0,66521,16.02%,Call,2023-12-15,134,0.44093378441253006
AAPL231215C00202500,2023-12-08 10:54AM EST,202.5,0.11,0.11,0.12,-0.05,-31.25%,1196.0,4200,16.55%,Call,2023-12-15,135,0.3971243356078142
AAPL231215C00205000,2023-12-08 10:49AM EST,205.0,0.06,0.05,0.06,-0.03,-33.33%,1102.0,54796,18.16%,Call,2023-12-15,136,0.39667126061137825
AAPL231215C00207500,2023-12-08 10:40AM EST,207.5,0.03,0.03,0.04,-0.01,-25.00%,119.0,1185,20.31%,Call,2023-12-15,137,0.3937299979634446
AAPL231215C00210000,2023-12-08 10:21AM EST,210.0,0.02,0.02,0.03,-0.01,-33.33%,337.0,23890,22.66%,Call,2023-12-15,138,0.4055188299386221
AAPL231215C00212500,2023-12-08 10:52AM EST,212.5,0.02,0.01,0.02,0.0,-,236.0,618,24.41%,Call,2023-12-15,139,0.43511719206170607
AAPL231215C00215000,2023-12-08 10:52AM EST,215.0,0.02,0.01,0.02,0.0,-,30.0,15760,27.34%,Call,2023-12-15,140,0.4641366297165433
AAPL231215C00220000,2023-12-07 1:33PM EST,220.0,0.01,0.0,0.01,0.0,-,9.0,18473,30.47%,Call,2023-12-15,142,0.485337287176244
AAPL231215C00225000,2023-12-05 3:59PM EST,225.0,0.01,0.0,0.01,0.0,-,5.0,18493,35.16%,Call,2023-12-15,143,0.5368358305846131
AAPL231215C00230000,2023-12-08 9:30AM EST,230.0,0.01,0.0,0.01,0.0,-,300.0,13211,39.84%,Call,2023-12-15,144,0.5866950873608289
AAPL231215C00235000,2023-12-05 11:46AM EST,235.0,0.01,0.0,0.01,0.0,-,60.0,11153,44.53%,Call,2023-12-15,145,0.6350446193014396
AAPL231215C00240000,2023-12-05 1:42PM EST,240.0,0.01,0.0,0.01,0.0,-,7.0,4209,49.22%,Call,2023-12-15,146,0.681993946279406
AAPL231215C00245000,2023-11-16 10:01AM EST,245.0,0.01,0.0,0.01,0.0,-,20.0,1979,50.00%,Call,2023-12-15,147,0.7276373961644843
AAPL231215C00260000,2023-11-01 1:45PM EST,260.0,0.01,0.0,0.01,0.0,-,5.0,1787,62.50%,Call,2023-12-15,150,0.8575113808870001
AAPL231215C00265000,2023-11-01 1:45PM EST,265.0,0.01,0.0,0.01,0.0,-,6.0,1825,65.63%,Call,2023-12-15,151,0.8986691071978008
AAPL231215C00270000,2023-11-01 1:44PM EST,270.0,0.01,0.0,0.01,0.0,-,7.0,1056,68.75%,Call,2023-12-15,152,0.9388534286259087
AAPL231215C00275000,2023-10-12 8:34AM EST,275.0,0.01,0.0,0.01,0.0,-,14.0,1112,73.44%,Call,2023-12-15,153,0.9781128466230594
AAPL231215C00280000,2023-12-05 2:27PM EST,280.0,0.01,0.0,0.01,0.0,-,100.0,1492,76.56%,Call,2023-12-15,154,1.0164918015725157
AAPL231215C00285000,2023-10-10 11:27AM EST,285.0,0.01,0.0,0.01,0.0,-,40.0,265,79.69%,Call,2023-12-15,155,1.0540311872560892
AAPL231215C00295000,2023-12-07 10:15AM EST,295.0,0.01,0.0,0.01,0.0,-,6.0,4851,87.50%,Call,2023-12-15,157,1.126739585997622
AAPL231215P00070000,2023-11-03 2:50PM EST,70.0,0.01,0.0,0.01,0.0,-,103.0,3949,212.50%,Put,2023-12-15,159,2.2441497967527977
AAPL231215P00075000,2023-11-30 3:05PM EST,75.0,0.01,0.0,0.01,0.0,-,65.0,1202,196.88%,Put,2023-12-15,160,2.089026173137935
AAPL231215P00080000,2023-12-04 9:30AM EST,80.0,0.01,0.0,0.01,0.0,-,11.0,6740,184.38%,Put,2023-12-15,161,1.9439204012673341
AAPL231215P00085000,2023-12-04 9:30AM EST,85.0,0.01,0.0,0.01,0.0,-,10.0,15019,171.88%,Put,2023-12-15,162,1.8075595220871452
AAPL231215P00090000,2023-12-01 12:04PM EST,90.0,0.01,0.0,0.01,0.0,-,53.0,4154,162.50%,Put,2023-12-15,163,1.6788906794387874
AAPL231215P00110000,2023-12-07 12:35PM EST,110.0,0.01,0.0,0.01,0.0,-,13.0,10755,121.88%,Put,2023-12-15,167,1.2253688423664093
AAPL231215P00145000,2023-12-08 10:16AM EST,145.0,0.01,0.0,0.01,0.0,-,87.0,18225,65.63%,Put,2023-12-15,174,0.5886386011571941
AAPL231215P00150000,2023-12-08 10:48AM EST,150.0,0.01,0.01,0.02,-0.01,-50.00%,118.0,35628,64.06%,Put,2023-12-15,175,0.5082755527324267
AAPL231215P00152500,2023-12-06 3:52PM EST,152.5,0.01,0.01,0.02,0.0,-,10.0,446,60.94%,Put,2023-12-15,176,0.46877592497077425
AAPL231215P00155000,2023-12-08 10:53AM EST,155.0,0.02,0.01,0.02,0.0,-,6052.0,34172,57.03%,Put,2023-12-15,177,0.4626104585483914
AAPL231215P00157500,2023-12-07 3:59PM EST,157.5,0.02,0.01,0.02,0.0,-,57.0,761,53.13%,Put,2023-12-15,178,0.42139631842935105
AAPL231215P00160000,2023-12-08 10:50AM EST,160.0,0.02,0.02,0.03,0.0,-,166.0,67640,52.34%,Put,2023-12-15,179,0.3804849156420289
AAPL231215P00162500,2023-12-07 1:36PM EST,162.5,0.03,0.02,0.03,0.0,-,6.0,949,50.00%,Put,2023-12-15,180,0.35728133115102184
AAPL231215P00165000,2023-12-08 10:12AM EST,165.0,0.03,0.02,0.03,-0.01,-25.00%,21.0,40432,46.09%,Put,2023-12-15,181,0.3150916887255537
AAPL231215P00170000,2023-12-08 10:53AM EST,170.0,0.04,0.04,0.05,-0.01,-20.00%,74.0,61189,41.41%,Put,2023-12-15,183,0.2405209009944001
AAPL231215P00172500,2023-12-08 10:12AM EST,172.5,0.04,0.04,0.06,-0.02,-33.33%,16.0,6368,38.48%,Put,2023-12-15,184,0.19658701977467888
AAPL231215P00175000,2023-12-08 10:47AM EST,175.0,0.05,0.05,0.06,-0.03,-37.50%,104.0,59339,34.38%,Put,2023-12-15,185,0.15790024802264852
AAPL231215P00177500,2023-12-08 10:47AM EST,177.5,0.07,0.06,0.07,-0.03,-30.00%,49.0,6599,31.25%,Put,2023-12-15,186,0.11846847526861222
AAPL231215P00180000,2023-12-08 10:46AM EST,180.0,0.09,0.08,0.09,-0.02,-18.18%,802.0,88704,28.32%,Put,2023-12-15,187,0.0702364310292805
AAPL231215P00182500,2023-12-08 10:50AM EST,182.5,0.1,0.1,0.11,-0.04,-28.57%,1826.0,10255,25.10%,Put,2023-12-15,188,-0.0013205644851318422
AAPL231215P00185000,2023-12-08 10:53AM EST,185.0,0.13,0.13,0.14,-0.08,-38.10%,3206.0,36773,21.78%,Put,2023-12-15,189,-0.012627954806763248
AAPL231215P00187500,2023-12-08 10:53AM EST,187.5,0.21,0.21,0.22,-0.13,-38.24%,1787.0,21888,19.14%,Put,2023-12-15,190,-0.023558528288672474
AAPL231215P00190000,2023-12-08 10:53AM EST,190.0,0.41,0.4,0.41,-0.25,-37.88%,6638.0,40451,17.09%,Put,2023-12-15,191,-0.03363023008620084
AAPL231215P00192500,2023-12-08 10:54AM EST,192.5,0.86,0.85,0.86,-0.41,-32.28%,11780.0,12378,15.67%,Put,2023-12-15,192,-0.04767271212671721
AAPL231215P00195000,2023-12-08 10:54AM EST,195.0,1.73,1.72,1.74,-0.58,-25.11%,6464.0,23855,14.41%,Put,2023-12-15,193,-0.06285003920418443
AAPL231215P00197500,2023-12-08 10:40AM EST,197.5,3.7,3.2,3.3,-0.21,-5.37%,408.0,3111,14.14%,Put,2023-12-15,194,-0.06264509070712994
AAPL231215P00200000,2023-12-08 10:52AM EST,200.0,5.25,5.2,5.3,-0.7,-11.76%,113.0,1298,12.75%,Put,2023-12-15,195,-0.08777249448604324
AAPL231215P00202500,2023-12-08 9:33AM EST,202.5,8.33,7.6,7.7,-0.17,-2.00%,6.0,1777,13.48%,Put,2023-12-15,196,-0.10092495219101082
AAPL231215P00205000,2023-12-08 10:44AM EST,205.0,10.46,9.95,10.1,-0.28,-2.61%,517.0,87,0.00%,Put,2023-12-15,197,-0.09600478738562525
AAPL231215P00207500,2023-12-07 3:58PM EST,207.5,13.25,12.45,12.6,0.0,-,29.0,14,0.00%,Put,2023-12-15,198,1.7802656610686813e-11
AAPL231215P00210000,2023-12-07 1:52PM EST,210.0,15.65,14.95,15.1,0.0,-,133.0,65,0.00%,Put,2023-12-15,199,1.861087220392797e-11
AAPL231215P00212500,2023-12-07 11:33AM EST,212.5,17.95,17.65,17.85,0.0,-,20.0,3,34.47%,Put,2023-12-15,200,1.8754786815338582e-11
AAPL231215P00220000,2023-12-07 3:50PM EST,220.0,25.8,25.05,25.25,0.0,-,33.0,0,40.04%,Put,2023-12-15,203,1.881271955547919e-11
AAPL231215P00225000,2023-10-04 2:25PM EST,225.0,51.15,47.8,48.9,0.0,-,6.0,0,251.60%,Put,2023-12-15,204,2.1461005530976403
AAPL231215P00230000,2023-11-03 1:30PM EST,230.0,54.25,38.6,39.0,0.0,-,7.0,0,121.24%,Put,2023-12-15,205,2.0258888886968784
AAPL231215P00250000,2023-12-07 3:01PM EST,250.0,55.83,54.95,55.4,0.0,-,10.0,0,60.16%,Put,2023-12-15,209,1.3255925155616587e-11
AAPL231215P00255000,2023-11-27 3:48PM EST,255.0,65.22,60.2,60.45,0.0,-,10.0,0,85.16%,Put,2023-12-15,210,1.3255925157096435e-11
AAPL231222C00165000,2023-12-07 2:54PM EST,165.0,29.68,30.1,30.4,0.0,-,24.0,157,50.68%,Call,2023-12-22,235,1.469892529967715
AAPL231222C00172500,2023-12-07 11:17AM EST,172.5,22.35,22.65,23.0,0.0,-,10.0,31,44.21%,Call,2023-12-22,237,1.2302293456534796
AAPL231222C00175000,2023-12-08 10:47AM EST,175.0,20.12,20.35,20.6,0.28,+1.41%,23.0,337,41.75%,Call,2023-12-22,238,1.1639720871409653
AAPL231222C00180000,2023-12-08 10:06AM EST,180.0,14.95,15.3,15.55,0.1,+0.67%,10.0,10581,32.79%,Call,2023-12-22,240,0.973866249057882
AAPL231222C00182500,2023-12-08 9:59AM EST,182.5,11.95,12.85,13.0,-0.5,-4.02%,7.0,116,27.98%,Call,2023-12-22,241,0.8457253187671849
AAPL231222C00185000,2023-12-08 10:42AM EST,185.0,10.05,10.45,10.65,-0.02,-0.20%,30.0,6576,25.46%,Call,2023-12-22,242,0.7908771696006361
AAPL231222C00187500,2023-12-08 10:49AM EST,187.5,8.13,8.15,8.3,0.38,+4.90%,33.0,505,22.38%,Call,2023-12-22,243,0.7283660609804933
AAPL231222C00190000,2023-12-08 10:52AM EST,190.0,6.07,6.0,6.1,0.37,+6.49%,374.0,11580,19.90%,Call,2023-12-22,244,0.6474555325435054
AAPL231222C00192500,2023-12-08 10:54AM EST,192.5,4.2,4.15,4.25,0.3,+7.69%,1409.0,1826,18.73%,Call,2023-12-22,245,0.5679594957497793
AAPL231222C00195000,2023-12-08 10:54AM EST,195.0,2.58,2.58,2.6,0.16,+6.61%,1451.0,16325,16.99%,Call,2023-12-22,246,0.4893496729250401
AAPL231222C00197500,2023-12-08 10:52AM EST,197.5,1.4,1.39,1.4,0.03,+2.19%,1725.0,2997,15.81%,Call,2023-12-22,247,0.4226815416512965
AAPL231222C00200000,2023-12-08 10:51AM EST,200.0,0.66,0.68,0.69,-0.02,-2.94%,1042.0,17507,15.37%,Call,2023-12-22,248,0.3693432942254015
AAPL231222C00202500,2023-12-08 10:50AM EST,202.5,0.3,0.3,0.31,-0.04,-11.76%,174.0,11063,15.21%,Call,2023-12-22,249,0.33620942057594433
AAPL231222C00205000,2023-12-08 10:23AM EST,205.0,0.15,0.14,0.15,-0.02,-11.76%,326.0,6900,15.72%,Call,2023-12-22,250,0.32167001031238984
AAPL231222C00207500,2023-12-08 10:10AM EST,207.5,0.09,0.07,0.08,-0.01,-10.00%,19.0,431,16.60%,Call,2023-12-22,251,0.3212555500425111
AAPL231222C00210000,2023-12-08 10:36AM EST,210.0,0.05,0.05,0.06,-0.02,-28.57%,222.0,2117,18.26%,Call,2023-12-22,252,0.3186815012134162
AAPL231222C00215000,2023-12-07 3:24PM EST,215.0,0.03,0.02,0.03,0.0,-,28.0,158,20.90%,Call,2023-12-22,254,0.3417824694689149
AAPL231222C00217500,2023-12-07 2:17PM EST,217.5,0.02,0.01,0.02,0.0,-,48.0,40,21.88%,Call,2023-12-22,255,0.34659844679104057
AAPL231222C00220000,2023-12-07 2:37PM EST,220.0,0.02,0.01,0.02,0.0,-,8.0,228,23.83%,Call,2023-12-22,256,0.36637959983672375
AAPL231222C00222500,2023-12-07 3:25PM EST,222.5,0.02,0.01,0.02,0.0,-,6.0,6,25.78%,Call,2023-12-22,257,0.38581380970811757
AAPL231222C00225000,2023-12-07 10:26AM EST,225.0,0.02,0.0,0.01,0.0,-,18.0,280,25.78%,Call,2023-12-22,258,0.40491764526209467
AAPL231222C00240000,2023-11-22 3:47PM EST,240.0,0.02,0.0,0.01,0.0,-,43.0,252,35.94%,Call,2023-12-22,261,0.5133496286252662
AAPL231222P00085000,2023-12-04 3:05PM EST,85.0,0.01,0.0,0.01,0.0,-,92.0,188,125.00%,Put,2023-12-22,266,1.279723163092395
AAPL231222P00090000,2023-12-04 9:54AM EST,90.0,0.01,0.0,0.01,0.0,-,7.0,58,118.75%,Put,2023-12-22,267,1.1887421491692143
AAPL231222P00100000,2023-12-05 11:15AM EST,100.0,0.01,0.0,0.01,0.0,-,151.0,289,103.13%,Put,2023-12-22,269,1.0207010060065291
AAPL231222P00110000,2023-12-05 11:25AM EST,110.0,0.01,0.0,0.01,0.0,-,14.0,135,87.50%,Put,2023-12-22,271,0.8680669238295712
AAPL231222P00115000,2023-12-05 11:23AM EST,115.0,0.01,0.0,0.01,0.0,-,8.0,91,81.25%,Put,2023-12-22,272,0.7965774263060705
AAPL231222P00120000,2023-11-30 2:07PM EST,120.0,0.02,0.0,0.01,0.0,-,50.0,169,75.00%,Put,2023-12-22,273,0.7768253389141457
AAPL231222P00125000,2023-12-06 3:55PM EST,125.0,0.01,0.0,0.01,0.0,-,75.0,81,68.75%,Put,2023-12-22,274,0.6617404807433546
AAPL231222P00145000,2023-12-05 2:53PM EST,145.0,0.02,0.01,0.02,0.0,-,6.0,667,52.34%,Put,2023-12-22,278,0.44829683546266663
AAPL231222P00150000,2023-12-07 1:51PM EST,150.0,0.02,0.01,0.02,0.0,-,21.0,1321,48.44%,Put,2023-12-22,279,0.3879740631904495
AAPL231222P00152500,2023-12-06 9:30AM EST,152.5,0.02,0.01,0.02,-0.01,-33.33%,9.0,42,45.70%,Put,2023-12-22,280,0.35830470628826416
