Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity,index
AAPL231215P00085000,2023-12-04 9:30AM EST,85.0,0.01,0.0,0.01,0.0,-,10.0,15019,171.88%,Put,2023-12-15,162
AAPL231215P00090000,2023-12-01 12:04PM EST,90.0,0.01,0.0,0.01,0.0,-,53.0,4154,162.50%,Put,2023-12-15,163
AAPL231215P00110000,2023-12-07 12:35PM EST,110.0,0.01,0.0,0.01,0.0,-,13.0,10755,121.88%,Put,2023-12-15,167
AAPL231215P00145000,2023-12-08 10:16AM EST,145.0,0.01,0.0,0.01,0.0,-,87.0,18225,65.63%,Put,2023-12-15,174
AAPL231215P00150000,2023-12-08 10:48AM EST,150.0,0.01,0.01,0.02,-0.01,-50.00%,118.0,35628,64.06%,Put,2023-12-15,175
AAPL231215P00152500,2023-12-06 3:52PM EST,152.5,0.01,0.01,0.02,0.0,-,10.0,446,60.94%,Put,2023-12-15,176
AAPL231215P00155000,2023-12-08 10:53AM EST,155.0,0.02,0.01,0.02,0.0,-,6052.0,34172,57.03%,Put,2023-12-15,177
AAPL231215P00157500,2023-12-07 3:59PM EST,157.5,0.02,0.01,0.02,0.0,-,57.0,761,53.13%,Put,2023-12-15,178
AAPL231215P00160000,2023-12-08 10:50AM EST,160.0,0.02,0.02,0.03,0.0,-,166.0,67640,52.34%,Put,2023-12-15,179
AAPL231215P00162500,2023-12-07 1:36PM EST,162.5,0.03,0.02,0.03,0.0,-,6.0,949,50.00%,Put,2023-12-15,180
AAPL231215P00165000,2023-12-08 10:12AM EST,165.0,0.03,0.02,0.03,-0.01,-25.00%,21.0,40432,46.09%,Put,2023-12-15,181
AAPL231215P00170000,2023-12-08 10:53AM EST,170.0,0.04,0.04,0.05,-0.01,-20.00%,74.0,61189,41.41%,Put,2023-12-15,183
AAPL231215P00172500,2023-12-08 10:12AM EST,172.5,0.04,0.04,0.06,-0.02,-33.33%,16.0,6368,38.48%,Put,2023-12-15,184
AAPL231215P00175000,2023-12-08 10:47AM EST,175.0,0.05,0.05,0.06,-0.03,-37.50%,104.0,59339,34.38%,Put,2023-12-15,185
AAPL231215P00177500,2023-12-08 10:47AM EST,177.5,0.07,0.06,0.07,-0.03,-30.00%,49.0,6599,31.25%,Put,2023-12-15,186
AAPL231215P00180000,2023-12-08 10:46AM EST,180.0,0.09,0.08,0.09,-0.02,-18.18%,802.0,88704,28.32%,Put,2023-12-15,187
AAPL231215P00182500,2023-12-08 10:50AM EST,182.5,0.1,0.1,0.11,-0.04,-28.57%,1826.0,10255,25.10%,Put,2023-12-15,188
AAPL231215P00185000,2023-12-08 10:53AM EST,185.0,0.13,0.13,0.14,-0.08,-38.10%,3206.0,36773,21.78%,Put,2023-12-15,189
AAPL231215P00187500,2023-12-08 10:53AM EST,187.5,0.21,0.21,0.22,-0.13,-38.24%,1787.0,21888,19.14%,Put,2023-12-15,190
AAPL231215P00190000,2023-12-08 10:53AM EST,190.0,0.41,0.4,0.41,-0.25,-37.88%,6638.0,40451,17.09%,Put,2023-12-15,191
AAPL231215P00192500,2023-12-08 10:54AM EST,192.5,0.86,0.85,0.86,-0.41,-32.28%,11780.0,12378,15.67%,Put,2023-12-15,192
AAPL231215P00195000,2023-12-08 10:54AM EST,195.0,1.73,1.72,1.74,-0.58,-25.11%,6464.0,23855,14.41%,Put,2023-12-15,193
AAPL231215P00197500,2023-12-08 10:40AM EST,197.5,3.7,3.2,3.3,-0.21,-5.37%,408.0,3111,14.14%,Put,2023-12-15,194
AAPL231215P00200000,2023-12-08 10:52AM EST,200.0,5.25,5.2,5.3,-0.7,-11.76%,113.0,1298,12.75%,Put,2023-12-15,195
AAPL231215P00202500,2023-12-08 9:33AM EST,202.5,8.33,7.6,7.7,-0.17,-2.00%,6.0,1777,13.48%,Put,2023-12-15,196
AAPL231215P00205000,2023-12-08 10:44AM EST,205.0,10.46,9.95,10.1,-0.28,-2.61%,517.0,87,0.00%,Put,2023-12-15,197
AAPL231215P00207500,2023-12-07 3:58PM EST,207.5,13.25,12.45,12.6,0.0,-,29.0,14,0.00%,Put,2023-12-15,198
AAPL231215P00210000,2023-12-07 1:52PM EST,210.0,15.65,14.95,15.1,0.0,-,133.0,65,0.00%,Put,2023-12-15,199
AAPL231215P00212500,2023-12-07 11:33AM EST,212.5,17.95,17.65,17.85,0.0,-,20.0,3,34.47%,Put,2023-12-15,200
AAPL231215P00220000,2023-12-07 3:50PM EST,220.0,25.8,25.05,25.25,0.0,-,33.0,0,40.04%,Put,2023-12-15,203
AAPL231215P00225000,2023-10-04 2:25PM EST,225.0,51.15,47.8,48.9,0.0,-,6.0,0,251.60%,Put,2023-12-15,204
AAPL231215P00230000,2023-11-03 1:30PM EST,230.0,54.25,38.6,39.0,0.0,-,7.0,0,121.24%,Put,2023-12-15,205
AAPL231215P00250000,2023-12-07 3:01PM EST,250.0,55.83,54.95,55.4,0.0,-,10.0,0,60.16%,Put,2023-12-15,209
AAPL231215P00255000,2023-11-27 3:48PM EST,255.0,65.22,60.2,60.45,0.0,-,10.0,0,85.16%,Put,2023-12-15,210
AAPL231222C00165000,2023-12-07 2:54PM EST,165.0,29.68,30.1,30.4,0.0,-,24.0,157,50.68%,Call,2023-12-22,235
AAPL231222C00172500,2023-12-07 11:17AM EST,172.5,22.35,22.65,23.0,0.0,-,10.0,31,44.21%,Call,2023-12-22,237
AAPL231222C00175000,2023-12-08 10:47AM EST,175.0,20.12,20.35,20.6,0.28,+1.41%,23.0,337,41.75%,Call,2023-12-22,238
AAPL231222C00180000,2023-12-08 10:06AM EST,180.0,14.95,15.3,15.55,0.1,+0.67%,10.0,10581,32.79%,Call,2023-12-22,240
AAPL231222C00182500,2023-12-08 9:59AM EST,182.5,11.95,12.85,13.0,-0.5,-4.02%,7.0,116,27.98%,Call,2023-12-22,241
AAPL231222C00185000,2023-12-08 10:42AM EST,185.0,10.05,10.45,10.65,-0.02,-0.20%,30.0,6576,25.46%,Call,2023-12-22,242
AAPL231222C00187500,2023-12-08 10:49AM EST,187.5,8.13,8.15,8.3,0.38,+4.90%,33.0,505,22.38%,Call,2023-12-22,243
AAPL231222C00190000,2023-12-08 10:52AM EST,190.0,6.07,6.0,6.1,0.37,+6.49%,374.0,11580,19.90%,Call,2023-12-22,244
AAPL231222C00192500,2023-12-08 10:54AM EST,192.5,4.2,4.15,4.25,0.3,+7.69%,1409.0,1826,18.73%,Call,2023-12-22,245
AAPL231222C00195000,2023-12-08 10:54AM EST,195.0,2.58,2.58,2.6,0.16,+6.61%,1451.0,16325,16.99%,Call,2023-12-22,246
AAPL231222C00197500,2023-12-08 10:52AM EST,197.5,1.4,1.39,1.4,0.03,+2.19%,1725.0,2997,15.81%,Call,2023-12-22,247
AAPL231222C00200000,2023-12-08 10:51AM EST,200.0,0.66,0.68,0.69,-0.02,-2.94%,1042.0,17507,15.37%,Call,2023-12-22,248
AAPL231222C00202500,2023-12-08 10:50AM EST,202.5,0.3,0.3,0.31,-0.04,-11.76%,174.0,11063,15.21%,Call,2023-12-22,249
AAPL231222C00205000,2023-12-08 10:23AM EST,205.0,0.15,0.14,0.15,-0.02,-11.76%,326.0,6900,15.72%,Call,2023-12-22,250
AAPL231222C00207500,2023-12-08 10:10AM EST,207.5,0.09,0.07,0.08,-0.01,-10.00%,19.0,431,16.60%,Call,2023-12-22,251
AAPL231222C00210000,2023-12-08 10:36AM EST,210.0,0.05,0.05,0.06,-0.02,-28.57%,222.0,2117,18.26%,Call,2023-12-22,252
AAPL231222C00215000,2023-12-07 3:24PM EST,215.0,0.03,0.02,0.03,0.0,-,28.0,158,20.90%,Call,2023-12-22,254
AAPL231222C00217500,2023-12-07 2:17PM EST,217.5,0.02,0.01,0.02,0.0,-,48.0,40,21.88%,Call,2023-12-22,255
AAPL231222C00220000,2023-12-07 2:37PM EST,220.0,0.02,0.01,0.02,0.0,-,8.0,228,23.83%,Call,2023-12-22,256
AAPL231222C00222500,2023-12-07 3:25PM EST,222.5,0.02,0.01,0.02,0.0,-,6.0,6,25.78%,Call,2023-12-22,257
AAPL231222C00225000,2023-12-07 10:26AM EST,225.0,0.02,0.0,0.01,0.0,-,18.0,280,25.78%,Call,2023-12-22,258
AAPL231222C00240000,2023-11-22 3:47PM EST,240.0,0.02,0.0,0.01,0.0,-,43.0,252,35.94%,Call,2023-12-22,261
AAPL231222P00085000,2023-12-04 3:05PM EST,85.0,0.01,0.0,0.01,0.0,-,92.0,188,125.00%,Put,2023-12-22,266
AAPL231222P00090000,2023-12-04 9:54AM EST,90.0,0.01,0.0,0.01,0.0,-,7.0,58,118.75%,Put,2023-12-22,267
AAPL231222P00100000,2023-12-05 11:15AM EST,100.0,0.01,0.0,0.01,0.0,-,151.0,289,103.13%,Put,2023-12-22,269
AAPL231222P00110000,2023-12-05 11:25AM EST,110.0,0.01,0.0,0.01,0.0,-,14.0,135,87.50%,Put,2023-12-22,271
AAPL231222P00115000,2023-12-05 11:23AM EST,115.0,0.01,0.0,0.01,0.0,-,8.0,91,81.25%,Put,2023-12-22,272
AAPL231222P00120000,2023-11-30 2:07PM EST,120.0,0.02,0.0,0.01,0.0,-,50.0,169,75.00%,Put,2023-12-22,273
AAPL231222P00125000,2023-12-06 3:55PM EST,125.0,0.01,0.0,0.01,0.0,-,75.0,81,68.75%,Put,2023-12-22,274
AAPL231222P00145000,2023-12-05 2:53PM EST,145.0,0.02,0.01,0.02,0.0,-,6.0,667,52.34%,Put,2023-12-22,278
AAPL231222P00150000,2023-12-07 1:51PM EST,150.0,0.02,0.01,0.02,0.0,-,21.0,1321,48.44%,Put,2023-12-22,279
AAPL231222P00152500,2023-12-06 9:30AM EST,152.5,0.02,0.01,0.02,-0.01,-33.33%,9.0,42,45.70%,Put,2023-12-22,280
AAPL231222P00160000,2023-12-07 2:40PM EST,160.0,0.05,0.03,0.04,0.0,-,65.0,1853,40.63%,Put,2023-12-22,283
AAPL231222P00162500,2023-12-07 11:24AM EST,162.5,0.05,0.03,0.04,0.0,-,8.0,31,37.70%,Put,2023-12-22,284
AAPL231222P00165000,2023-12-08 10:09AM EST,165.0,0.05,0.05,0.06,-0.01,-16.67%,9.0,2112,36.72%,Put,2023-12-22,285
AAPL231222P00167500,2023-12-08 9:30AM EST,167.5,0.07,0.05,0.06,0.0,-,5.0,539,33.79%,Put,2023-12-22,286
AAPL231222P00170000,2023-12-08 10:53AM EST,170.0,0.08,0.07,0.08,-0.02,-20.00%,16.0,5628,32.23%,Put,2023-12-22,287
AAPL231222P00172500,2023-12-08 9:54AM EST,172.5,0.08,0.08,0.09,-0.03,-27.27%,6.0,240,29.79%,Put,2023-12-22,288
AAPL231222P00175000,2023-12-08 10:22AM EST,175.0,0.1,0.1,0.11,-0.04,-28.57%,42.0,4888,27.64%,Put,2023-12-22,289
AAPL231222P00177500,2023-12-08 10:13AM EST,177.5,0.11,0.11,0.13,-0.05,-31.25%,27.0,1714,25.29%,Put,2023-12-22,290
AAPL231222P00180000,2023-12-08 10:53AM EST,180.0,0.14,0.14,0.15,-0.06,-30.00%,158.0,11540,22.71%,Put,2023-12-22,291
AAPL231222P00182500,2023-12-08 10:53AM EST,182.5,0.19,0.19,0.2,-0.08,-29.63%,26.0,716,20.66%,Put,2023-12-22,292
AAPL231222P00185000,2023-12-08 10:53AM EST,185.0,0.28,0.27,0.28,-0.11,-28.21%,248.0,12480,18.65%,Put,2023-12-22,293
AAPL231222P00187500,2023-12-08 10:53AM EST,187.5,0.42,0.43,0.44,-0.2,-32.26%,377.0,1910,17.02%,Put,2023-12-22,294
AAPL231222P00190000,2023-12-08 10:53AM EST,190.0,0.75,0.75,0.76,-0.28,-27.18%,1392.0,7155,15.80%,Put,2023-12-22,295
AAPL231222P00192500,2023-12-08 10:54AM EST,192.5,1.31,1.3,1.31,-0.42,-24.28%,1183.0,1822,14.64%,Put,2023-12-22,296
AAPL231222P00195000,2023-12-08 10:53AM EST,195.0,2.23,2.21,2.23,-0.55,-19.78%,717.0,2062,13.64%,Put,2023-12-22,297
AAPL231222P00197500,2023-12-08 10:24AM EST,197.5,4.04,3.55,3.65,-0.17,-4.04%,35.0,122,12.94%,Put,2023-12-22,298
AAPL231222P00200000,2023-12-08 10:52AM EST,200.0,5.45,5.35,5.55,-0.65,-10.66%,8.0,65,12.48%,Put,2023-12-22,299
